15.1566 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
15.9196 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x09CD7070>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.9196 	EXP 	window1: recordFrameIntervals = False
16.0028 	EXP 	window1: recordFrameIntervals = True
16.0946 	EXP 	window1: recordFrameIntervals = False
16.1866 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.1916 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
17.1511 	EXP 	Set  sound=C
17.1565 	EXP 	Set  sound=reminder_pu.wav
17.1565 	EXP 	Sound  set volume 1.000
17.1626 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
17.1657 	EXP 	Set  sound=reminder_1C.wav
17.1657 	EXP 	Sound  set volume 1.000
17.1685 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
17.1897 	EXP 	Set  sound=A
17.1897 	EXP 	Sound  set volume 1.000
17.1949 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
17.2162 	EXP 	Set  sound=A
17.2162 	EXP 	Sound  set volume 1.000
17.2225 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.196875  ,  0.48518519]), texRes=128, units=u'norm', win=Window(...))
17.2231 	EXP 	window1: blendMode = 'avg'
17.2257 	EXP 	instr7_text: autoDraw = True
17.2257 	EXP 	instr7_image: autoDraw = True
17.2258 	EXP 	window1: blendMode = 'avg'
17.2283 	EXP 	window1: blendMode = 'avg'
17.2367 	EXP 	window1: blendMode = 'avg'
17.2450 	EXP 	window1: blendMode = 'avg'
17.2534 	EXP 	window1: blendMode = 'avg'
17.2617 	EXP 	window1: blendMode = 'avg'
17.2700 	EXP 	window1: blendMode = 'avg'
17.2784 	EXP 	window1: blendMode = 'avg'
17.2867 	EXP 	window1: blendMode = 'avg'
17.2950 	EXP 	window1: blendMode = 'avg'
17.3033 	EXP 	window1: blendMode = 'avg'
17.3118 	EXP 	window1: blendMode = 'avg'
17.3200 	EXP 	window1: blendMode = 'avg'
17.3283 	EXP 	window1: blendMode = 'avg'
17.3367 	EXP 	window1: blendMode = 'avg'
17.3450 	EXP 	window1: blendMode = 'avg'
17.3533 	EXP 	window1: blendMode = 'avg'
17.3617 	EXP 	window1: blendMode = 'avg'
17.3700 	EXP 	window1: blendMode = 'avg'
17.3784 	EXP 	window1: blendMode = 'avg'
17.3867 	EXP 	window1: blendMode = 'avg'
17.3950 	EXP 	window1: blendMode = 'avg'
17.4034 	EXP 	window1: blendMode = 'avg'
17.4122 	EXP 	window1: blendMode = 'avg'
17.4201 	EXP 	window1: blendMode = 'avg'
17.4283 	EXP 	window1: blendMode = 'avg'
17.4367 	EXP 	window1: blendMode = 'avg'
17.4450 	EXP 	window1: blendMode = 'avg'
17.4533 	EXP 	window1: blendMode = 'avg'
17.4617 	EXP 	window1: blendMode = 'avg'
17.4700 	EXP 	window1: blendMode = 'avg'
17.4784 	EXP 	window1: blendMode = 'avg'
17.5128 	EXP 	window1: blendMode = 'avg'
17.5152 	EXP 	window1: blendMode = 'avg'
17.5253 	EXP 	window1: blendMode = 'avg'
17.5284 	EXP 	window1: blendMode = 'avg'
17.5367 	EXP 	window1: blendMode = 'avg'
17.5453 	EXP 	window1: blendMode = 'avg'
17.5535 	EXP 	window1: blendMode = 'avg'
17.5618 	EXP 	window1: blendMode = 'avg'
17.5700 	EXP 	window1: blendMode = 'avg'
17.5784 	EXP 	window1: blendMode = 'avg'
17.5868 	EXP 	window1: blendMode = 'avg'
17.5950 	EXP 	window1: blendMode = 'avg'
17.6034 	EXP 	window1: blendMode = 'avg'
17.6117 	EXP 	window1: blendMode = 'avg'
