soundFile,trialnum,condition,word,location,repetition
pi.wav,379,S,1,1,33
tu.wav,380,S,1,2,33
bi.wav,381,S,1,3,33
pi.wav,385,S,1,1,34
tu.wav,386,S,1,2,34
bi.wav,387,S,1,3,34
bu.wav,391,S,4,1,33
pa.wav,392,S,4,2,33
da.wav,393,S,4,3,33
ta.wav,394,S,3,1,33
ti.wav,395,S,3,2,33
du.wav,396,S,3,3,33
di.wav,397,S,2,1,33
ba.wav,398,S,2,2,33
pu.wav,399,S,2,3,33
pi.wav,400,S,1,1,35
tu.wav,401,S,1,2,35
bi.wav,402,S,1,3,35
ta.wav,403,S,3,1,34
ti.wav,404,S,3,2,34
du.wav,405,S,3,3,34
bu.wav,406,S,4,1,34
pa.wav,407,S,4,2,34
da.wav,408,S,4,3,34
ro.wav,385,R,0,1,1
pa.wav,386,R,0,2,1
da.wav,387,R,0,3,1
ro.wav,388,R,0,1,1
bi.wav,389,R,0,2,1
do.wav,390,R,0,3,1
la.wav,391,R,0,1,1
bi.wav,392,R,0,2,1
bi.wav,393,R,0,3,1
ti.wav,394,R,0,1,1
la.wav,395,R,0,2,1
ku.wav,396,R,0,3,1
ti.wav,397,R,0,1,1
tu.wav,398,R,0,2,1
go.wav,399,R,0,3,1
ku.wav,400,R,0,1,1
bu.wav,401,R,0,2,1
bu.wav,402,R,0,3,1
la.wav,403,R,0,1,1
go.wav,404,R,0,2,1
ti.wav,405,R,0,3,1
pi.wav,406,R,0,1,1
la.wav,407,R,0,2,1
ku.wav,408,R,0,3,1
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
di.wav,409,S,2,1,34
ba.wav,410,S,2,2,34
pu.wav,411,S,2,3,34
pi.wav,412,S,1,1,36
tu.wav,413,S,1,2,36
bi.wav,414,S,1,3,36
di.wav,415,S,2,1,35
ba.wav,416,S,2,2,35
pu.wav,417,S,2,3,35
bu.wav,418,S,4,1,35
pa.wav,419,S,4,2,35
da.wav,420,S,4,3,35
ta.wav,421,S,3,1,35
ti.wav,422,S,3,2,35
du.wav,423,S,3,3,35
bu.wav,424,S,4,1,36
pa.wav,425,S,4,2,36
da.wav,426,S,4,3,36
ta.wav,427,S,3,1,36
ti.wav,428,S,3,2,36
du.wav,429,S,3,3,36
di.wav,430,S,2,1,36
ba.wav,431,S,2,2,36
pu.wav,432,S,2,3,36
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
bi.wav,409,R,0,1,1
do.wav,410,R,0,2,1
ro.wav,411,R,0,3,1
bu.wav,412,R,0,1,1
pi.wav,413,R,0,2,1
da.wav,414,R,0,3,1
do.wav,415,R,0,1,1
go.wav,416,R,0,2,1
tu.wav,417,R,0,3,1
ti.wav,418,R,0,1,1
bi.wav,419,R,0,2,1
la.wav,420,R,0,3,1
pa.wav,421,R,0,1,1
pi.wav,422,R,0,2,1
ku.wav,423,R,0,3,1
bu.wav,424,R,0,1,1
do.wav,425,R,0,2,1
la.wav,426,R,0,3,1
ti.wav,427,R,0,1,1
do.wav,428,R,0,2,1
ro.wav,429,R,0,3,1
ku.wav,430,R,0,1,1
pi.wav,431,R,0,2,1
pi.wav,432,R,0,3,1
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
ti.wav,433,R,0,1,1
da.wav,434,R,0,2,1
da.wav,435,R,0,3,1
bu.wav,436,R,0,1,1
bi.wav,437,R,0,2,1
ku.wav,438,R,0,3,1
pi.wav,439,R,0,1,1
bu.wav,440,R,0,2,1
go.wav,441,R,0,3,1
ti.wav,442,R,0,1,1
pi.wav,443,R,0,2,1
da.wav,444,R,0,3,1
do.wav,445,R,0,1,1
go.wav,446,R,0,2,1
pi.wav,447,R,0,3,1
ro.wav,448,R,0,1,1
tu.wav,449,R,0,2,1
la.wav,450,R,0,3,1
tu.wav,451,R,0,1,1
ro.wav,452,R,0,2,1
pi.wav,453,R,0,3,1
do.wav,454,R,0,1,1
bu.wav,455,R,0,2,1
ti.wav,456,R,0,3,1
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
