11.3373 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x09782D70>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6525 	EXP 	Created lreminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='lreminder_text', opacity=1.0, ori=0, pos=array([-0. ,  0.4]), rgb=array([ 0.,  0.,  0.]), text=u'Press the button when you see this!', units=u'norm', win=Window(...), wrapWidth=1)
12.6552 	EXP 	Set  sound=reminder.wav
12.6552 	EXP 	Sound  set volume 1.000
12.6572 	EXP 	Created l_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='l_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
12.6785 	EXP 	Created l_block_trial_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blanka.png', interpolate=True, mask=None, maskParams=None, name='l_block_trial_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5       ,  1.07407407]), texRes=128, units=u'norm', win=Window(...))
12.6803 	EXP 	Created v_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='v_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
12.6843 	EXP 	Created blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'blank.PNG', interpolate=True, mask=None, maskParams=None, name='blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
12.6858 	EXP 	Created blank_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blank_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
12.6867 	EXP 	window1: blendMode = 'avg'
12.7262 	EXP 	start_text: autoDraw = True
12.7265 	EXP 	window1: blendMode = 'avg'
12.7285 	EXP 	window1: blendMode = 'avg'
12.7378 	EXP 	window1: blendMode = 'avg'
12.7423 	EXP 	window1: blendMode = 'avg'
12.7459 	EXP 	window1: blendMode = 'avg'
12.7544 	EXP 	window1: blendMode = 'avg'
12.7626 	EXP 	window1: blendMode = 'avg'
12.7710 	EXP 	window1: blendMode = 'avg'
12.7793 	EXP 	window1: blendMode = 'avg'
12.7876 	EXP 	window1: blendMode = 'avg'
12.7961 	EXP 	window1: blendMode = 'avg'
12.8046 	EXP 	window1: blendMode = 'avg'
12.8127 	EXP 	window1: blendMode = 'avg'
12.8210 	EXP 	window1: blendMode = 'avg'
12.8294 	EXP 	window1: blendMode = 'avg'
12.8377 	EXP 	window1: blendMode = 'avg'
12.8460 	EXP 	window1: blendMode = 'avg'
12.8544 	EXP 	window1: blendMode = 'avg'
12.8627 	EXP 	window1: blendMode = 'avg'
12.8710 	EXP 	window1: blendMode = 'avg'
12.8794 	EXP 	window1: blendMode = 'avg'
12.8876 	EXP 	window1: blendMode = 'avg'
12.8960 	EXP 	window1: blendMode = 'avg'
12.9043 	EXP 	window1: blendMode = 'avg'
12.9127 	EXP 	window1: blendMode = 'avg'
12.9210 	EXP 	window1: blendMode = 'avg'
12.9292 	EXP 	window1: blendMode = 'avg'
12.9375 	EXP 	window1: blendMode = 'avg'
12.9459 	EXP 	window1: blendMode = 'avg'
12.9542 	EXP 	window1: blendMode = 'avg'
12.9625 	EXP 	window1: blendMode = 'avg'
12.9709 	EXP 	window1: blendMode = 'avg'
12.9792 	EXP 	window1: blendMode = 'avg'
12.9876 	EXP 	window1: blendMode = 'avg'
12.9960 	EXP 	window1: blendMode = 'avg'
13.0042 	EXP 	window1: blendMode = 'avg'
13.0125 	EXP 	window1: blendMode = 'avg'
13.0209 	EXP 	window1: blendMode = 'avg'
13.0292 	EXP 	window1: blendMode = 'avg'
13.0376 	EXP 	window1: blendMode = 'avg'
13.0459 	EXP 	window1: blendMode = 'avg'
13.0542 	EXP 	window1: blendMode = 'avg'
13.0626 	EXP 	window1: blendMode = 'avg'
13.0709 	EXP 	window1: blendMode = 'avg'
13.0792 	EXP 	window1: blendMode = 'avg'
13.0876 	EXP 	window1: blendMode = 'avg'
13.0959 	EXP 	window1: blendMode = 'avg'
13.1044 	EXP 	window1: blendMode = 'avg'
13.1126 	EXP 	window1: blendMode = 'avg'
13.1209 	EXP 	window1: blendMode = 'avg'
13.1292 	EXP 	window1: blendMode = 'avg'
13.1375 	EXP 	window1: blendMode = 'avg'
13.1459 	EXP 	window1: blendMode = 'avg'
13.1542 	EXP 	window1: blendMode = 'avg'
13.1626 	EXP 	window1: blendMode = 'avg'
13.1709 	EXP 	window1: blendMode = 'avg'
13.1793 	EXP 	window1: blendMode = 'avg'
13.1876 	EXP 	window1: blendMode = 'avg'
13.1960 	EXP 	window1: blendMode = 'avg'
13.2042 	EXP 	window1: blendMode = 'avg'
13.2126 	EXP 	window1: blendMode = 'avg'
13.2210 	EXP 	window1: blendMode = 'avg'
13.2293 	EXP 	window1: blendMode = 'avg'
13.2376 	EXP 	window1: blendMode = 'avg'
13.2459 	EXP 	window1: blendMode = 'avg'
13.2542 	EXP 	window1: blendMode = 'avg'
13.2625 	EXP 	window1: blendMode = 'avg'
13.2709 	EXP 	window1: blendMode = 'avg'
13.2792 	EXP 	window1: blendMode = 'avg'
13.2876 	EXP 	window1: blendMode = 'avg'
13.2960 	EXP 	window1: blendMode = 'avg'
13.3043 	EXP 	window1: blendMode = 'avg'
13.3126 	EXP 	window1: blendMode = 'avg'
13.3209 	EXP 	window1: blendMode = 'avg'
13.3293 	EXP 	window1: blendMode = 'avg'
13.3376 	EXP 	window1: blendMode = 'avg'
13.3459 	EXP 	window1: blendMode = 'avg'
13.3543 	EXP 	window1: blendMode = 'avg'
13.3625 	EXP 	window1: blendMode = 'avg'
13.3709 	EXP 	window1: blendMode = 'avg'
13.3793 	EXP 	window1: blendMode = 'avg'
13.3876 	EXP 	window1: blendMode = 'avg'
13.3959 	EXP 	window1: blendMode = 'avg'
13.4042 	EXP 	window1: blendMode = 'avg'
13.4126 	EXP 	window1: blendMode = 'avg'
13.4209 	EXP 	window1: blendMode = 'avg'
13.4292 	EXP 	window1: blendMode = 'avg'
13.4376 	EXP 	window1: blendMode = 'avg'
13.4459 	EXP 	window1: blendMode = 'avg'
13.4543 	EXP 	window1: blendMode = 'avg'
13.4627 	EXP 	window1: blendMode = 'avg'
13.4709 	EXP 	window1: blendMode = 'avg'
13.4793 	EXP 	window1: blendMode = 'avg'
13.4876 	EXP 	window1: blendMode = 'avg'
13.4961 	EXP 	window1: blendMode = 'avg'
13.5044 	EXP 	window1: blendMode = 'avg'
13.5126 	EXP 	window1: blendMode = 'avg'
13.5210 	EXP 	window1: blendMode = 'avg'
13.5293 	EXP 	window1: blendMode = 'avg'
13.5377 	EXP 	window1: blendMode = 'avg'
13.5460 	EXP 	window1: blendMode = 'avg'
13.5543 	EXP 	window1: blendMode = 'avg'
13.5628 	EXP 	window1: blendMode = 'avg'
13.5710 	EXP 	window1: blendMode = 'avg'
13.5793 	EXP 	window1: blendMode = 'avg'
13.5876 	EXP 	window1: blendMode = 'avg'
13.5960 	EXP 	window1: blendMode = 'avg'
13.6043 	EXP 	window1: blendMode = 'avg'
13.6127 	EXP 	window1: blendMode = 'avg'
13.6210 	EXP 	window1: blendMode = 'avg'
13.6294 	EXP 	window1: blendMode = 'avg'
13.6377 	EXP 	window1: blendMode = 'avg'
13.6460 	EXP 	window1: blendMode = 'avg'
13.6543 	EXP 	window1: blendMode = 'avg'
13.6626 	EXP 	window1: blendMode = 'avg'
13.6710 	EXP 	window1: blendMode = 'avg'
13.6793 	EXP 	window1: blendMode = 'avg'
13.6877 	EXP 	window1: blendMode = 'avg'
13.6960 	EXP 	window1: blendMode = 'avg'
13.7043 	EXP 	window1: blendMode = 'avg'
13.7126 	EXP 	window1: blendMode = 'avg'
13.7210 	EXP 	window1: blendMode = 'avg'
13.7294 	EXP 	window1: blendMode = 'avg'
13.7377 	EXP 	window1: blendMode = 'avg'
13.7460 	EXP 	window1: blendMode = 'avg'
13.7543 	EXP 	window1: blendMode = 'avg'
13.7627 	EXP 	window1: blendMode = 'avg'
13.7711 	EXP 	window1: blendMode = 'avg'
13.7793 	EXP 	window1: blendMode = 'avg'
13.7877 	EXP 	window1: blendMode = 'avg'
13.7960 	EXP 	window1: blendMode = 'avg'
13.8044 	EXP 	window1: blendMode = 'avg'
13.8127 	EXP 	window1: blendMode = 'avg'
13.8210 	EXP 	window1: blendMode = 'avg'
13.8293 	EXP 	window1: blendMode = 'avg'
13.8377 	EXP 	window1: blendMode = 'avg'
13.8461 	EXP 	window1: blendMode = 'avg'
13.8544 	EXP 	window1: blendMode = 'avg'
13.8627 	EXP 	window1: blendMode = 'avg'
13.8710 	EXP 	window1: blendMode = 'avg'
13.8793 	EXP 	window1: blendMode = 'avg'
13.8877 	EXP 	window1: blendMode = 'avg'
13.8960 	EXP 	window1: blendMode = 'avg'
13.9043 	EXP 	window1: blendMode = 'avg'
13.9129 	EXP 	window1: blendMode = 'avg'
13.9211 	EXP 	window1: blendMode = 'avg'
13.9294 	EXP 	window1: blendMode = 'avg'
13.9377 	EXP 	window1: blendMode = 'avg'
13.9460 	EXP 	window1: blendMode = 'avg'
13.9543 	EXP 	window1: blendMode = 'avg'
13.9627 	EXP 	window1: blendMode = 'avg'
13.9711 	EXP 	window1: blendMode = 'avg'
13.9794 	EXP 	window1: blendMode = 'avg'
13.9877 	EXP 	window1: blendMode = 'avg'
13.9961 	EXP 	window1: blendMode = 'avg'
14.0045 	EXP 	window1: blendMode = 'avg'
14.0129 	EXP 	window1: blendMode = 'avg'
14.0210 	EXP 	window1: blendMode = 'avg'
14.0294 	EXP 	window1: blendMode = 'avg'
14.0377 	EXP 	window1: blendMode = 'avg'
14.0461 	EXP 	window1: blendMode = 'avg'
14.0544 	EXP 	window1: blendMode = 'avg'
14.0627 	EXP 	window1: blendMode = 'avg'
14.0711 	EXP 	window1: blendMode = 'avg'
14.0794 	EXP 	window1: blendMode = 'avg'
14.0877 	EXP 	window1: blendMode = 'avg'
14.0961 	EXP 	window1: blendMode = 'avg'
14.1044 	EXP 	window1: blendMode = 'avg'
14.1127 	EXP 	window1: blendMode = 'avg'
14.1210 	EXP 	window1: blendMode = 'avg'
14.1294 	EXP 	window1: blendMode = 'avg'
14.1377 	EXP 	window1: blendMode = 'avg'
14.1460 	EXP 	window1: blendMode = 'avg'
14.1544 	EXP 	window1: blendMode = 'avg'
14.1629 	EXP 	window1: blendMode = 'avg'
14.1711 	EXP 	window1: blendMode = 'avg'
14.1795 	EXP 	window1: blendMode = 'avg'
14.1877 	EXP 	window1: blendMode = 'avg'
14.1961 	EXP 	window1: blendMode = 'avg'
14.2044 	EXP 	window1: blendMode = 'avg'
14.2127 	EXP 	window1: blendMode = 'avg'
14.2211 	EXP 	window1: blendMode = 'avg'
14.2294 	EXP 	window1: blendMode = 'avg'
14.2377 	EXP 	window1: blendMode = 'avg'
14.2461 	EXP 	window1: blendMode = 'avg'
14.2544 	EXP 	window1: blendMode = 'avg'
14.2628 	EXP 	window1: blendMode = 'avg'
14.2711 	EXP 	window1: blendMode = 'avg'
14.2794 	EXP 	window1: blendMode = 'avg'
14.2877 	EXP 	window1: blendMode = 'avg'
14.2961 	EXP 	window1: blendMode = 'avg'
14.3044 	EXP 	window1: blendMode = 'avg'
14.3128 	EXP 	window1: blendMode = 'avg'
14.3211 	EXP 	window1: blendMode = 'avg'
14.3294 	EXP 	window1: blendMode = 'avg'
14.3378 	EXP 	window1: blendMode = 'avg'
14.3461 	EXP 	window1: blendMode = 'avg'
14.3544 	EXP 	window1: blendMode = 'avg'
14.3628 	EXP 	window1: blendMode = 'avg'
14.3711 	EXP 	window1: blendMode = 'avg'
14.3794 	EXP 	window1: blendMode = 'avg'
14.3877 	EXP 	window1: blendMode = 'avg'
14.3962 	EXP 	window1: blendMode = 'avg'
14.4045 	EXP 	window1: blendMode = 'avg'
14.4129 	EXP 	window1: blendMode = 'avg'
14.4211 	EXP 	window1: blendMode = 'avg'
14.4294 	EXP 	window1: blendMode = 'avg'
14.4378 	EXP 	window1: blendMode = 'avg'
14.4463 	EXP 	window1: blendMode = 'avg'
14.4544 	EXP 	window1: blendMode = 'avg'
14.4628 	EXP 	window1: blendMode = 'avg'
14.4712 	EXP 	window1: blendMode = 'avg'
14.4795 	EXP 	window1: blendMode = 'avg'
14.4878 	EXP 	window1: blendMode = 'avg'
14.4961 	EXP 	window1: blendMode = 'avg'
14.5045 	EXP 	window1: blendMode = 'avg'
14.5129 	EXP 	window1: blendMode = 'avg'
14.5212 	EXP 	window1: blendMode = 'avg'
14.5295 	EXP 	window1: blendMode = 'avg'
14.5379 	EXP 	window1: blendMode = 'avg'
14.5463 	EXP 	window1: blendMode = 'avg'
14.5545 	EXP 	window1: blendMode = 'avg'
14.5628 	EXP 	window1: blendMode = 'avg'
14.5711 	EXP 	window1: blendMode = 'avg'
14.5795 	EXP 	window1: blendMode = 'avg'
14.5878 	EXP 	window1: blendMode = 'avg'
14.5961 	EXP 	window1: blendMode = 'avg'
14.6045 	EXP 	window1: blendMode = 'avg'
14.6128 	EXP 	window1: blendMode = 'avg'
14.6211 	EXP 	window1: blendMode = 'avg'
14.6297 	EXP 	window1: blendMode = 'avg'
14.6379 	EXP 	window1: blendMode = 'avg'
14.6462 	EXP 	window1: blendMode = 'avg'
14.6545 	EXP 	window1: blendMode = 'avg'
14.6629 	EXP 	window1: blendMode = 'avg'
14.6711 	EXP 	window1: blendMode = 'avg'
14.6795 	EXP 	window1: blendMode = 'avg'
14.6878 	EXP 	window1: blendMode = 'avg'
14.6962 	EXP 	window1: blendMode = 'avg'
14.7046 	EXP 	window1: blendMode = 'avg'
14.7130 	EXP 	window1: blendMode = 'avg'
14.7213 	EXP 	window1: blendMode = 'avg'
14.7296 	EXP 	window1: blendMode = 'avg'
14.7379 	EXP 	window1: blendMode = 'avg'
14.7462 	EXP 	window1: blendMode = 'avg'
14.7545 	EXP 	window1: blendMode = 'avg'
14.7629 	EXP 	window1: blendMode = 'avg'
14.7712 	EXP 	window1: blendMode = 'avg'
14.7795 	EXP 	window1: blendMode = 'avg'
14.7880 	EXP 	window1: blendMode = 'avg'
14.7963 	EXP 	window1: blendMode = 'avg'
14.8045 	EXP 	window1: blendMode = 'avg'
14.8129 	EXP 	window1: blendMode = 'avg'
14.8212 	EXP 	window1: blendMode = 'avg'
14.8296 	EXP 	window1: blendMode = 'avg'
14.8379 	EXP 	window1: blendMode = 'avg'
14.8462 	EXP 	window1: blendMode = 'avg'
14.8545 	EXP 	window1: blendMode = 'avg'
14.8630 	EXP 	window1: blendMode = 'avg'
14.8713 	EXP 	window1: blendMode = 'avg'
14.8795 	EXP 	window1: blendMode = 'avg'
14.8879 	EXP 	window1: blendMode = 'avg'
14.8962 	EXP 	window1: blendMode = 'avg'
14.9045 	EXP 	window1: blendMode = 'avg'
14.9129 	EXP 	window1: blendMode = 'avg'
14.9212 	EXP 	window1: blendMode = 'avg'
14.9296 	EXP 	window1: blendMode = 'avg'
14.9379 	EXP 	window1: blendMode = 'avg'
14.9462 	EXP 	window1: blendMode = 'avg'
14.9546 	EXP 	window1: blendMode = 'avg'
14.9629 	EXP 	window1: blendMode = 'avg'
14.9712 	EXP 	window1: blendMode = 'avg'
14.9796 	EXP 	window1: blendMode = 'avg'
14.9879 	EXP 	window1: blendMode = 'avg'
14.9962 	EXP 	window1: blendMode = 'avg'
15.0045 	EXP 	window1: blendMode = 'avg'
15.0129 	EXP 	window1: blendMode = 'avg'
15.0214 	EXP 	window1: blendMode = 'avg'
15.0297 	EXP 	window1: blendMode = 'avg'
15.0380 	EXP 	window1: blendMode = 'avg'
15.0463 	EXP 	window1: blendMode = 'avg'
15.0546 	EXP 	window1: blendMode = 'avg'
15.0630 	EXP 	window1: blendMode = 'avg'
15.0713 	EXP 	window1: blendMode = 'avg'
15.0796 	EXP 	window1: blendMode = 'avg'
15.0879 	EXP 	window1: blendMode = 'avg'
15.0963 	EXP 	window1: blendMode = 'avg'
15.1046 	EXP 	window1: blendMode = 'avg'
15.1129 	EXP 	window1: blendMode = 'avg'
15.1212 	EXP 	window1: blendMode = 'avg'
15.1296 	EXP 	window1: blendMode = 'avg'
15.1379 	EXP 	window1: blendMode = 'avg'
15.1463 	EXP 	window1: blendMode = 'avg'
15.1546 	EXP 	window1: blendMode = 'avg'
15.1630 	EXP 	window1: blendMode = 'avg'
15.1713 	EXP 	window1: blendMode = 'avg'
15.1796 	EXP 	window1: blendMode = 'avg'
15.1880 	EXP 	window1: blendMode = 'avg'
15.1963 	EXP 	window1: blendMode = 'avg'
15.2046 	EXP 	window1: blendMode = 'avg'
15.2129 	EXP 	window1: blendMode = 'avg'
15.2213 	EXP 	window1: blendMode = 'avg'
15.2296 	EXP 	window1: blendMode = 'avg'
15.2380 	EXP 	window1: blendMode = 'avg'
15.2463 	EXP 	window1: blendMode = 'avg'
15.2547 	EXP 	window1: blendMode = 'avg'
15.2630 	EXP 	window1: blendMode = 'avg'
15.2713 	EXP 	window1: blendMode = 'avg'
15.2798 	EXP 	window1: blendMode = 'avg'
15.2882 	EXP 	window1: blendMode = 'avg'
15.2965 	EXP 	window1: blendMode = 'avg'
15.3049 	EXP 	window1: blendMode = 'avg'
15.3132 	EXP 	window1: blendMode = 'avg'
15.3215 	EXP 	window1: blendMode = 'avg'
15.3300 	EXP 	window1: blendMode = 'avg'
15.3382 	EXP 	window1: blendMode = 'avg'
15.3465 	EXP 	window1: blendMode = 'avg'
15.3549 	EXP 	window1: blendMode = 'avg'
15.3631 	EXP 	window1: blendMode = 'avg'
15.3715 	EXP 	window1: blendMode = 'avg'
15.3799 	EXP 	window1: blendMode = 'avg'
15.3881 	EXP 	window1: blendMode = 'avg'
15.3965 	EXP 	window1: blendMode = 'avg'
15.4049 	EXP 	window1: blendMode = 'avg'
15.4132 	EXP 	window1: blendMode = 'avg'
15.4216 	EXP 	window1: blendMode = 'avg'
15.4299 	EXP 	window1: blendMode = 'avg'
15.4382 	EXP 	window1: blendMode = 'avg'
15.4465 	EXP 	window1: blendMode = 'avg'
15.4549 	EXP 	window1: blendMode = 'avg'
15.4632 	EXP 	window1: blendMode = 'avg'
15.4715 	EXP 	window1: blendMode = 'avg'
15.4799 	EXP 	window1: blendMode = 'avg'
15.4882 	EXP 	window1: blendMode = 'avg'
15.4965 	EXP 	window1: blendMode = 'avg'
15.5050 	EXP 	window1: blendMode = 'avg'
15.5132 	EXP 	window1: blendMode = 'avg'
15.5216 	EXP 	window1: blendMode = 'avg'
15.5302 	EXP 	window1: blendMode = 'avg'
15.5383 	EXP 	window1: blendMode = 'avg'
15.5465 	EXP 	window1: blendMode = 'avg'
15.5549 	EXP 	window1: blendMode = 'avg'
15.5633 	EXP 	window1: blendMode = 'avg'
15.5716 	EXP 	window1: blendMode = 'avg'
15.5800 	EXP 	window1: blendMode = 'avg'
15.5882 	EXP 	window1: blendMode = 'avg'
15.5966 	EXP 	window1: blendMode = 'avg'
15.6049 	EXP 	window1: blendMode = 'avg'
15.6132 	EXP 	window1: blendMode = 'avg'
15.6215 	EXP 	window1: blendMode = 'avg'
15.6299 	EXP 	window1: blendMode = 'avg'
15.6382 	EXP 	window1: blendMode = 'avg'
15.6466 	EXP 	window1: blendMode = 'avg'
15.6549 	DATA 	Keypress: 3
15.6554 	EXP 	window1: blendMode = 'avg'
15.6632 	EXP 	window1: blendMode = 'avg'
15.6716 	EXP 	window1: blendMode = 'avg'
15.6801 	EXP 	window1: blendMode = 'avg'
15.6883 	EXP 	window1: blendMode = 'avg'
15.6966 	EXP 	window1: blendMode = 'avg'
15.7050 	EXP 	window1: blendMode = 'avg'
15.7132 	EXP 	window1: blendMode = 'avg'
15.7217 	EXP 	window1: blendMode = 'avg'
15.7300 	EXP 	window1: blendMode = 'avg'
15.7382 	EXP 	window1: blendMode = 'avg'
15.7465 	EXP 	window1: blendMode = 'avg'
15.7551 	EXP 	window1: blendMode = 'avg'
15.7632 	EXP 	window1: blendMode = 'avg'
15.7716 	EXP 	window1: blendMode = 'avg'
15.7799 	EXP 	window1: blendMode = 'avg'
15.7882 	EXP 	window1: blendMode = 'avg'
15.7967 	EXP 	window1: blendMode = 'avg'
15.8050 	EXP 	window1: blendMode = 'avg'
15.8134 	EXP 	window1: blendMode = 'avg'
15.8216 	EXP 	window1: blendMode = 'avg'
15.8300 	EXP 	window1: blendMode = 'avg'
15.8382 	EXP 	window1: blendMode = 'avg'
15.8466 	EXP 	window1: blendMode = 'avg'
15.8551 	EXP 	window1: blendMode = 'avg'
15.8632 	EXP 	window1: blendMode = 'avg'
15.8716 	EXP 	window1: blendMode = 'avg'
15.8799 	EXP 	window1: blendMode = 'avg'
15.8881 	EXP 	window1: blendMode = 'avg'
15.8964 	EXP 	window1: blendMode = 'avg'
15.9047 	EXP 	window1: blendMode = 'avg'
15.9131 	EXP 	window1: blendMode = 'avg'
15.9214 	EXP 	window1: blendMode = 'avg'
15.9297 	EXP 	window1: blendMode = 'avg'
15.9381 	EXP 	window1: blendMode = 'avg'
15.9464 	EXP 	window1: blendMode = 'avg'
15.9548 	EXP 	window1: blendMode = 'avg'
15.9631 	EXP 	window1: blendMode = 'avg'
15.9714 	EXP 	window1: blendMode = 'avg'
15.9798 	EXP 	window1: blendMode = 'avg'
15.9880 	EXP 	window1: blendMode = 'avg'
15.9964 	EXP 	window1: blendMode = 'avg'
16.0047 	EXP 	window1: blendMode = 'avg'
16.0130 	EXP 	window1: blendMode = 'avg'
16.0214 	EXP 	window1: blendMode = 'avg'
16.0297 	EXP 	window1: blendMode = 'avg'
16.0383 	EXP 	window1: blendMode = 'avg'
16.0465 	EXP 	window1: blendMode = 'avg'
16.0548 	EXP 	window1: blendMode = 'avg'
16.0631 	EXP 	window1: blendMode = 'avg'
16.0714 	EXP 	window1: blendMode = 'avg'
16.0798 	EXP 	window1: blendMode = 'avg'
16.0881 	EXP 	window1: blendMode = 'avg'
16.0964 	EXP 	window1: blendMode = 'avg'
16.1047 	EXP 	window1: blendMode = 'avg'
16.1131 	EXP 	window1: blendMode = 'avg'
16.1214 	EXP 	window1: blendMode = 'avg'
16.1299 	EXP 	window1: blendMode = 'avg'
16.1381 	EXP 	window1: blendMode = 'avg'
16.1464 	EXP 	window1: blendMode = 'avg'
16.1548 	EXP 	window1: blendMode = 'avg'
16.1632 	EXP 	window1: blendMode = 'avg'
16.1715 	EXP 	window1: blendMode = 'avg'
16.1798 	EXP 	window1: blendMode = 'avg'
16.1882 	EXP 	window1: blendMode = 'avg'
16.1965 	EXP 	window1: blendMode = 'avg'
16.2048 	EXP 	window1: blendMode = 'avg'
16.2131 	EXP 	window1: blendMode = 'avg'
16.2214 	EXP 	window1: blendMode = 'avg'
16.2298 	EXP 	window1: blendMode = 'avg'
16.2381 	EXP 	window1: blendMode = 'avg'
16.2464 	EXP 	window1: blendMode = 'avg'
16.2548 	EXP 	window1: blendMode = 'avg'
16.2631 	EXP 	window1: blendMode = 'avg'
16.2715 	EXP 	window1: blendMode = 'avg'
16.2798 	EXP 	window1: blendMode = 'avg'
16.2882 	EXP 	window1: blendMode = 'avg'
16.2964 	EXP 	window1: blendMode = 'avg'
16.3048 	EXP 	window1: blendMode = 'avg'
16.3131 	EXP 	window1: blendMode = 'avg'
16.3214 	EXP 	window1: blendMode = 'avg'
16.3301 	EXP 	window1: blendMode = 'avg'
16.3382 	EXP 	window1: blendMode = 'avg'
16.3465 	EXP 	window1: blendMode = 'avg'
16.3549 	EXP 	window1: blendMode = 'avg'
16.3632 	EXP 	window1: blendMode = 'avg'
16.3715 	EXP 	window1: blendMode = 'avg'
16.3798 	EXP 	window1: blendMode = 'avg'
16.3881 	EXP 	window1: blendMode = 'avg'
16.3965 	EXP 	window1: blendMode = 'avg'
16.4048 	EXP 	window1: blendMode = 'avg'
16.4131 	EXP 	window1: blendMode = 'avg'
16.4215 	EXP 	window1: blendMode = 'avg'
