15.6584 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'white', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x195E7570>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.8335 	EXP 	Created lreminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='lreminder_text', opacity=1.0, ori=0, pos=array([-0. ,  0.4]), rgb=array([ 0.,  0.,  0.]), text=u'Press the button when you see this!', units=u'norm', win=Window(...), wrapWidth=1)
16.8365 	EXP 	Set  sound=reminder.wav
16.8365 	EXP 	Sound  set volume 1.000
16.8386 	EXP 	Created l_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='l_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
16.8629 	EXP 	Created l_block_trial_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blanka.png', interpolate=True, mask=None, maskParams=None, name='l_block_trial_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5       ,  1.07407407]), texRes=128, units=u'norm', win=Window(...))
16.8647 	EXP 	Created v_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='v_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
16.8688 	EXP 	Created blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'blank.PNG', interpolate=True, mask=None, maskParams=None, name='blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
16.8755 	EXP 	Set  sound=lsl_instr6.wav
16.8755 	EXP 	Sound  set volume 1.000
16.8881 	EXP 	Created instr6_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr6_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.8922 	EXP 	Set  sound=lsl_instr7.wav
16.8922 	EXP 	Sound  set volume 1.000
16.9043 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.9228 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
16.9277 	EXP 	Set  sound=lsl_instr8.wav
16.9277 	EXP 	Sound  set volume 1.000
16.9396 	EXP 	Created instr8_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr8_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.9582 	EXP 	Created instr8_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr8_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
16.9606 	EXP 	Set  sound=lsl_instr9.wav
16.9606 	EXP 	Sound  set volume 1.000
16.9662 	EXP 	Created instr9_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr9_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=u'Some signs never went together.', units=u'norm', win=Window(...), wrapWidth=1)
16.9854 	EXP 	Created instr9_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr9_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
16.9911 	EXP 	Set  sound=lsl_instr10.wav
16.9911 	EXP 	Sound  set volume 1.000
17.0059 	EXP 	Created instr10_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr10_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.0244 	EXP 	Created instr10_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr10_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
17.0312 	EXP 	Set  sound=lsl_instr11.wav
17.0312 	EXP 	Sound  set volume 1.000
17.0460 	EXP 	Created instr11_text1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr11_text1', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.0536 	EXP 	Created instr11_image1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'good_triplet.png', interpolate=True, mask=None, maskParams=None, name='instr11_image1', opacity=1.0, ori=0.0, pos=array([ 0.  ,  0.35]), size=array([ 0.42083333,  0.33148148]), texRes=128, units=u'norm', win=Window(...))
17.0612 	EXP 	Created instr11_text2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr11_text2', opacity=1.0, ori=0, pos=array([ 0.  ,  0.05]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.0690 	EXP 	Created instr11_image2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image=u'bad_triplet.png', interpolate=True, mask=None, maskParams=None, name='instr11_image2', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), size=array([ 0.42708333,  0.31666667]), texRes=128, units=u'norm', win=Window(...))
17.0872 	EXP 	Created instr11_image3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr11_image3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
17.1033 	EXP 	Set  sound=lsl_instr12.wav
17.1033 	EXP 	Sound  set volume 1.000
17.1416 	EXP 	Created instr12_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr12_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.1434 	EXP 	Created test1_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test1_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1475 	EXP 	Created test1_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test1_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1490 	EXP 	Created test2_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test2_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1527 	EXP 	Created test2_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test2_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1543 	EXP 	Created test3_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test3_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1581 	EXP 	Created test3_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test3_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1619 	EXP 	Created triplet_pause_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'white.png', interpolate=True, mask=None, maskParams=None, name='triplet_pause_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1635 	EXP 	Created test4_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test4_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1680 	EXP 	Created test4_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test4_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1696 	EXP 	Created test5_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test5_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1735 	EXP 	Created test5_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test5_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1751 	EXP 	Created test6_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test6_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1788 	EXP 	Created test6_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test6_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
17.1881 	EXP 	Created question_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='question_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.1900 	EXP 	Created blank_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blank_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
17.1906 	EXP 	window1: blendMode = 'avg'
17.2169 	EXP 	start_text: autoDraw = True
17.2171 	EXP 	window1: blendMode = 'avg'
17.2194 	EXP 	window1: blendMode = 'avg'
17.2255 	EXP 	window1: blendMode = 'avg'
17.2337 	EXP 	window1: blendMode = 'avg'
17.2421 	EXP 	window1: blendMode = 'avg'
17.2505 	EXP 	window1: blendMode = 'avg'
17.2588 	EXP 	window1: blendMode = 'avg'
17.2671 	EXP 	window1: blendMode = 'avg'
17.2755 	EXP 	window1: blendMode = 'avg'
17.2838 	EXP 	window1: blendMode = 'avg'
17.2921 	EXP 	window1: blendMode = 'avg'
17.3004 	EXP 	window1: blendMode = 'avg'
17.3087 	EXP 	window1: blendMode = 'avg'
17.3171 	EXP 	window1: blendMode = 'avg'
17.3255 	EXP 	window1: blendMode = 'avg'
17.3338 	EXP 	window1: blendMode = 'avg'
17.3421 	EXP 	window1: blendMode = 'avg'
17.3505 	EXP 	window1: blendMode = 'avg'
17.3588 	EXP 	window1: blendMode = 'avg'
17.3671 	EXP 	window1: blendMode = 'avg'
17.3755 	EXP 	window1: blendMode = 'avg'
17.3838 	EXP 	window1: blendMode = 'avg'
17.3921 	EXP 	window1: blendMode = 'avg'
17.4005 	EXP 	window1: blendMode = 'avg'
17.4088 	EXP 	window1: blendMode = 'avg'
17.4171 	EXP 	window1: blendMode = 'avg'
17.4255 	EXP 	window1: blendMode = 'avg'
17.4338 	EXP 	window1: blendMode = 'avg'
17.4421 	EXP 	window1: blendMode = 'avg'
17.4505 	EXP 	window1: blendMode = 'avg'
17.4588 	EXP 	window1: blendMode = 'avg'
17.4672 	EXP 	window1: blendMode = 'avg'
17.4755 	EXP 	window1: blendMode = 'avg'
17.4838 	EXP 	window1: blendMode = 'avg'
17.4922 	EXP 	window1: blendMode = 'avg'
17.5005 	EXP 	window1: blendMode = 'avg'
17.5088 	EXP 	window1: blendMode = 'avg'
17.5173 	EXP 	window1: blendMode = 'avg'
17.5255 	EXP 	window1: blendMode = 'avg'
17.5338 	EXP 	window1: blendMode = 'avg'
17.5421 	EXP 	window1: blendMode = 'avg'
17.5505 	EXP 	window1: blendMode = 'avg'
17.5588 	EXP 	window1: blendMode = 'avg'
17.5672 	EXP 	window1: blendMode = 'avg'
17.5755 	EXP 	window1: blendMode = 'avg'
17.5838 	EXP 	window1: blendMode = 'avg'
17.5922 	EXP 	window1: blendMode = 'avg'
17.6005 	EXP 	window1: blendMode = 'avg'
17.6088 	EXP 	window1: blendMode = 'avg'
17.6171 	EXP 	window1: blendMode = 'avg'
17.6255 	EXP 	window1: blendMode = 'avg'
17.6338 	EXP 	window1: blendMode = 'avg'
17.6422 	EXP 	window1: blendMode = 'avg'
17.6505 	EXP 	window1: blendMode = 'avg'
17.6588 	EXP 	window1: blendMode = 'avg'
17.6671 	EXP 	window1: blendMode = 'avg'
17.6755 	EXP 	window1: blendMode = 'avg'
17.6845 	EXP 	window1: blendMode = 'avg'
17.6922 	EXP 	window1: blendMode = 'avg'
17.7005 	EXP 	window1: blendMode = 'avg'
17.7088 	EXP 	window1: blendMode = 'avg'
17.7172 	EXP 	window1: blendMode = 'avg'
17.7255 	EXP 	window1: blendMode = 'avg'
17.7338 	EXP 	window1: blendMode = 'avg'
17.7422 	EXP 	window1: blendMode = 'avg'
17.7506 	EXP 	window1: blendMode = 'avg'
17.7588 	EXP 	window1: blendMode = 'avg'
17.7672 	EXP 	window1: blendMode = 'avg'
17.7756 	EXP 	window1: blendMode = 'avg'
17.7839 	EXP 	window1: blendMode = 'avg'
17.7922 	EXP 	window1: blendMode = 'avg'
17.8006 	EXP 	window1: blendMode = 'avg'
17.8089 	EXP 	window1: blendMode = 'avg'
17.8172 	EXP 	window1: blendMode = 'avg'
17.8255 	EXP 	window1: blendMode = 'avg'
17.8339 	EXP 	window1: blendMode = 'avg'
17.8422 	EXP 	window1: blendMode = 'avg'
17.8545 	EXP 	window1: blendMode = 'avg'
17.8588 	EXP 	window1: blendMode = 'avg'
17.8673 	EXP 	window1: blendMode = 'avg'
17.8756 	EXP 	window1: blendMode = 'avg'
17.8838 	EXP 	window1: blendMode = 'avg'
17.8923 	EXP 	window1: blendMode = 'avg'
17.9006 	EXP 	window1: blendMode = 'avg'
17.9089 	EXP 	window1: blendMode = 'avg'
17.9172 	EXP 	window1: blendMode = 'avg'
17.9256 	EXP 	window1: blendMode = 'avg'
17.9339 	EXP 	window1: blendMode = 'avg'
17.9422 	EXP 	window1: blendMode = 'avg'
17.9506 	EXP 	window1: blendMode = 'avg'
17.9589 	EXP 	window1: blendMode = 'avg'
17.9672 	EXP 	window1: blendMode = 'avg'
17.9756 	EXP 	window1: blendMode = 'avg'
17.9839 	EXP 	window1: blendMode = 'avg'
17.9922 	EXP 	window1: blendMode = 'avg'
18.0006 	EXP 	window1: blendMode = 'avg'
18.0089 	EXP 	window1: blendMode = 'avg'
18.0173 	EXP 	window1: blendMode = 'avg'
18.0256 	EXP 	window1: blendMode = 'avg'
18.0340 	EXP 	window1: blendMode = 'avg'
18.0423 	EXP 	window1: blendMode = 'avg'
18.0506 	EXP 	window1: blendMode = 'avg'
18.0589 	EXP 	window1: blendMode = 'avg'
18.0672 	EXP 	window1: blendMode = 'avg'
18.0757 	EXP 	window1: blendMode = 'avg'
18.0839 	EXP 	window1: blendMode = 'avg'
18.0922 	EXP 	window1: blendMode = 'avg'
18.1006 	EXP 	window1: blendMode = 'avg'
18.1089 	EXP 	window1: blendMode = 'avg'
18.1172 	EXP 	window1: blendMode = 'avg'
18.1256 	EXP 	window1: blendMode = 'avg'
18.1339 	EXP 	window1: blendMode = 'avg'
18.1423 	EXP 	window1: blendMode = 'avg'
18.1506 	EXP 	window1: blendMode = 'avg'
18.1589 	EXP 	window1: blendMode = 'avg'
18.1673 	EXP 	window1: blendMode = 'avg'
18.1756 	EXP 	window1: blendMode = 'avg'
18.1839 	EXP 	window1: blendMode = 'avg'
18.1924 	EXP 	window1: blendMode = 'avg'
18.2006 	EXP 	window1: blendMode = 'avg'
18.2089 	EXP 	window1: blendMode = 'avg'
18.2173 	EXP 	window1: blendMode = 'avg'
18.2256 	EXP 	window1: blendMode = 'avg'
18.2339 	EXP 	window1: blendMode = 'avg'
18.2423 	EXP 	window1: blendMode = 'avg'
18.2506 	EXP 	window1: blendMode = 'avg'
18.2589 	EXP 	window1: blendMode = 'avg'
18.2673 	EXP 	window1: blendMode = 'avg'
18.2756 	EXP 	window1: blendMode = 'avg'
18.2840 	EXP 	window1: blendMode = 'avg'
18.2923 	EXP 	window1: blendMode = 'avg'
18.3006 	EXP 	window1: blendMode = 'avg'
18.3089 	EXP 	window1: blendMode = 'avg'
18.3173 	EXP 	window1: blendMode = 'avg'
18.3256 	EXP 	window1: blendMode = 'avg'
18.3339 	EXP 	window1: blendMode = 'avg'
18.3423 	EXP 	window1: blendMode = 'avg'
18.3506 	EXP 	window1: blendMode = 'avg'
18.3630 	EXP 	window1: blendMode = 'avg'
18.3673 	EXP 	window1: blendMode = 'avg'
18.3757 	EXP 	window1: blendMode = 'avg'
18.3840 	EXP 	window1: blendMode = 'avg'
18.3923 	EXP 	window1: blendMode = 'avg'
18.4007 	EXP 	window1: blendMode = 'avg'
18.4089 	EXP 	window1: blendMode = 'avg'
18.4173 	EXP 	window1: blendMode = 'avg'
18.4256 	EXP 	window1: blendMode = 'avg'
18.4339 	EXP 	window1: blendMode = 'avg'
18.4423 	EXP 	window1: blendMode = 'avg'
18.4507 	EXP 	window1: blendMode = 'avg'
18.4590 	EXP 	window1: blendMode = 'avg'
18.4673 	EXP 	window1: blendMode = 'avg'
18.4757 	EXP 	window1: blendMode = 'avg'
18.4840 	EXP 	window1: blendMode = 'avg'
18.4923 	EXP 	window1: blendMode = 'avg'
18.5007 	EXP 	window1: blendMode = 'avg'
18.5090 	EXP 	window1: blendMode = 'avg'
18.5173 	EXP 	window1: blendMode = 'avg'
18.5257 	EXP 	window1: blendMode = 'avg'
18.5340 	EXP 	window1: blendMode = 'avg'
18.5424 	EXP 	window1: blendMode = 'avg'
18.5507 	EXP 	window1: blendMode = 'avg'
18.5590 	EXP 	window1: blendMode = 'avg'
18.5673 	EXP 	window1: blendMode = 'avg'
18.5756 	EXP 	window1: blendMode = 'avg'
18.5840 	EXP 	window1: blendMode = 'avg'
18.5923 	EXP 	window1: blendMode = 'avg'
18.6007 	EXP 	window1: blendMode = 'avg'
18.6090 	EXP 	window1: blendMode = 'avg'
18.6174 	EXP 	window1: blendMode = 'avg'
18.6257 	EXP 	window1: blendMode = 'avg'
18.6340 	EXP 	window1: blendMode = 'avg'
18.6423 	EXP 	window1: blendMode = 'avg'
18.6507 	EXP 	window1: blendMode = 'avg'
18.6590 	EXP 	window1: blendMode = 'avg'
18.6673 	EXP 	window1: blendMode = 'avg'
18.6757 	EXP 	window1: blendMode = 'avg'
18.6840 	EXP 	window1: blendMode = 'avg'
18.6924 	EXP 	window1: blendMode = 'avg'
18.7012 	EXP 	window1: blendMode = 'avg'
18.7090 	DATA 	Keypress: 5
18.7097 	EXP 	window1: blendMode = 'avg'
18.7101 	EXP 	Sound  started
18.7172 	EXP 	start_text: autoDraw = False
18.7174 	EXP 	window1: blendMode = 'avg'
18.7257 	EXP 	window1: blendMode = 'avg'
18.7340 	EXP 	window1: blendMode = 'avg'
18.7424 	EXP 	window1: blendMode = 'avg'
18.7507 	EXP 	window1: blendMode = 'avg'
18.7590 	EXP 	window1: blendMode = 'avg'
18.7673 	EXP 	window1: blendMode = 'avg'
18.7759 	EXP 	window1: blendMode = 'avg'
18.7844 	EXP 	window1: blendMode = 'avg'
