11.8944 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
13.0829 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x19894DB0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.0829 	EXP 	window1: recordFrameIntervals = False
13.1661 	EXP 	window1: recordFrameIntervals = True
13.2579 	EXP 	window1: recordFrameIntervals = False
13.3347 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
13.3404 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
14.0669 	EXP 	Set  sound=C
14.0720 	EXP 	Set  sound=reminder_pu.wav
14.0720 	EXP 	Sound  set volume 1.000
14.0777 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press space when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
14.0807 	EXP 	Set  sound=reminder_2C.wav
14.0807 	EXP 	Sound  set volume 1.000
14.0834 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
14.1051 	EXP 	Set  sound=A
14.1051 	EXP 	Sound  set volume 1.000
14.1109 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
14.1322 	EXP 	Set  sound=A
14.1323 	EXP 	Sound  set volume 1.000
14.1522 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.41666667,  1.02407407]), texRes=128, units=u'norm', win=Window(...))
14.1528 	EXP 	window1: blendMode = 'avg'
14.1827 	EXP 	instr7_text: autoDraw = True
14.1827 	EXP 	instr7_image: autoDraw = True
14.1830 	EXP 	window1: blendMode = 'avg'
14.1854 	EXP 	window1: blendMode = 'avg'
14.1915 	EXP 	window1: blendMode = 'avg'
14.1998 	EXP 	window1: blendMode = 'avg'
14.2081 	EXP 	window1: blendMode = 'avg'
14.2165 	EXP 	window1: blendMode = 'avg'
14.2248 	EXP 	window1: blendMode = 'avg'
14.2331 	EXP 	window1: blendMode = 'avg'
14.2414 	EXP 	window1: blendMode = 'avg'
14.2498 	EXP 	window1: blendMode = 'avg'
14.2581 	EXP 	window1: blendMode = 'avg'
14.2666 	EXP 	window1: blendMode = 'avg'
14.2748 	EXP 	window1: blendMode = 'avg'
14.2831 	EXP 	window1: blendMode = 'avg'
14.2915 	EXP 	window1: blendMode = 'avg'
14.2998 	EXP 	window1: blendMode = 'avg'
14.3082 	EXP 	window1: blendMode = 'avg'
14.3165 	EXP 	window1: blendMode = 'avg'
14.3248 	EXP 	window1: blendMode = 'avg'
14.3331 	EXP 	window1: blendMode = 'avg'
14.3415 	EXP 	window1: blendMode = 'avg'
14.3498 	EXP 	window1: blendMode = 'avg'
14.3581 	EXP 	window1: blendMode = 'avg'
14.3694 	EXP 	window1: blendMode = 'avg'
14.3748 	EXP 	window1: blendMode = 'avg'
14.3831 	EXP 	window1: blendMode = 'avg'
14.3915 	EXP 	window1: blendMode = 'avg'
14.3998 	EXP 	window1: blendMode = 'avg'
14.4081 	EXP 	window1: blendMode = 'avg'
14.4165 	EXP 	window1: blendMode = 'avg'
14.4248 	EXP 	window1: blendMode = 'avg'
14.4332 	EXP 	window1: blendMode = 'avg'
14.4415 	EXP 	window1: blendMode = 'avg'
14.4523 	EXP 	window1: blendMode = 'avg'
14.4606 	EXP 	window1: blendMode = 'avg'
14.4667 	EXP 	window1: blendMode = 'avg'
14.4749 	EXP 	window1: blendMode = 'avg'
14.4833 	EXP 	window1: blendMode = 'avg'
14.4915 	EXP 	window1: blendMode = 'avg'
14.4998 	EXP 	window1: blendMode = 'avg'
14.5081 	EXP 	window1: blendMode = 'avg'
14.5165 	EXP 	window1: blendMode = 'avg'
14.5248 	EXP 	window1: blendMode = 'avg'
14.5332 	EXP 	window1: blendMode = 'avg'
14.5415 	EXP 	window1: blendMode = 'avg'
14.5498 	EXP 	window1: blendMode = 'avg'
14.5582 	EXP 	window1: blendMode = 'avg'
14.5665 	EXP 	window1: blendMode = 'avg'
14.5748 	EXP 	window1: blendMode = 'avg'
14.5832 	EXP 	window1: blendMode = 'avg'
14.5915 	EXP 	window1: blendMode = 'avg'
14.5998 	EXP 	window1: blendMode = 'avg'
14.6081 	EXP 	window1: blendMode = 'avg'
14.6165 	EXP 	window1: blendMode = 'avg'
14.6248 	EXP 	window1: blendMode = 'avg'
14.6332 	EXP 	window1: blendMode = 'avg'
14.6416 	EXP 	window1: blendMode = 'avg'
14.6498 	EXP 	window1: blendMode = 'avg'
14.6582 	EXP 	window1: blendMode = 'avg'
14.6665 	EXP 	window1: blendMode = 'avg'
14.6748 	EXP 	window1: blendMode = 'avg'
