9.5875 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
10.7177 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x19616D90>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7177 	EXP 	window1: recordFrameIntervals = False
10.8009 	EXP 	window1: recordFrameIntervals = True
10.8785 	WARNING 	t of last frame was 10.94ms (=1/91)
10.9593 	EXP 	window1: recordFrameIntervals = False
11.0364 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
11.0419 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
11.9089 	EXP 	Set  sound=C
11.9142 	EXP 	Set  sound=reminder_da.wav
11.9142 	EXP 	Sound  set volume 1.000
11.9204 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press space when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
11.9236 	EXP 	Set  sound=reminder_1C.wav
11.9236 	EXP 	Sound  set volume 1.000
11.9265 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
11.9477 	EXP 	Set  sound=A
11.9477 	EXP 	Sound  set volume 1.000
11.9533 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
11.9744 	EXP 	Set  sound=A
11.9745 	EXP 	Sound  set volume 1.000
11.9942 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.41666667,  1.02407407]), texRes=128, units=u'norm', win=Window(...))
11.9948 	EXP 	window1: blendMode = 'avg'
12.0209 	EXP 	instr7_text: autoDraw = True
12.0209 	EXP 	instr7_image: autoDraw = True
12.0211 	EXP 	window1: blendMode = 'avg'
12.0231 	EXP 	window1: blendMode = 'avg'
12.0263 	EXP 	window1: blendMode = 'avg'
12.0347 	EXP 	window1: blendMode = 'avg'
12.0430 	EXP 	window1: blendMode = 'avg'
12.0513 	EXP 	window1: blendMode = 'avg'
12.0597 	EXP 	window1: blendMode = 'avg'
12.0680 	EXP 	window1: blendMode = 'avg'
12.0764 	EXP 	window1: blendMode = 'avg'
12.0847 	EXP 	window1: blendMode = 'avg'
12.0930 	EXP 	window1: blendMode = 'avg'
12.1014 	EXP 	window1: blendMode = 'avg'
12.1097 	EXP 	window1: blendMode = 'avg'
12.1181 	EXP 	window1: blendMode = 'avg'
12.1264 	EXP 	window1: blendMode = 'avg'
12.1347 	EXP 	window1: blendMode = 'avg'
12.1431 	EXP 	window1: blendMode = 'avg'
12.1514 	EXP 	window1: blendMode = 'avg'
12.1597 	EXP 	window1: blendMode = 'avg'
12.1680 	EXP 	window1: blendMode = 'avg'
12.1764 	EXP 	window1: blendMode = 'avg'
12.1848 	EXP 	window1: blendMode = 'avg'
12.1930 	EXP 	window1: blendMode = 'avg'
12.2014 	EXP 	window1: blendMode = 'avg'
12.2097 	EXP 	window1: blendMode = 'avg'
12.2182 	EXP 	window1: blendMode = 'avg'
12.2264 	EXP 	window1: blendMode = 'avg'
12.2348 	EXP 	window1: blendMode = 'avg'
12.2430 	EXP 	window1: blendMode = 'avg'
12.2516 	EXP 	window1: blendMode = 'avg'
12.2598 	EXP 	window1: blendMode = 'avg'
12.2680 	EXP 	window1: blendMode = 'avg'
12.2764 	EXP 	window1: blendMode = 'avg'
12.2848 	EXP 	window1: blendMode = 'avg'
12.2931 	EXP 	window1: blendMode = 'avg'
12.3014 	EXP 	window1: blendMode = 'avg'
12.3098 	EXP 	window1: blendMode = 'avg'
12.3181 	EXP 	window1: blendMode = 'avg'
12.3264 	EXP 	window1: blendMode = 'avg'
12.3347 	EXP 	window1: blendMode = 'avg'
12.3431 	EXP 	window1: blendMode = 'avg'
12.3514 	EXP 	window1: blendMode = 'avg'
12.3597 	EXP 	window1: blendMode = 'avg'
12.3681 	EXP 	window1: blendMode = 'avg'
12.3764 	EXP 	window1: blendMode = 'avg'
12.3848 	EXP 	window1: blendMode = 'avg'
12.3931 	EXP 	window1: blendMode = 'avg'
12.4014 	EXP 	window1: blendMode = 'avg'
12.4097 	EXP 	window1: blendMode = 'avg'
12.4181 	EXP 	window1: blendMode = 'avg'
12.4265 	EXP 	window1: blendMode = 'avg'
12.4349 	EXP 	window1: blendMode = 'avg'
12.4431 	EXP 	window1: blendMode = 'avg'
12.4514 	EXP 	window1: blendMode = 'avg'
12.4614 	EXP 	window1: blendMode = 'avg'
12.4681 	EXP 	window1: blendMode = 'avg'
12.4764 	EXP 	window1: blendMode = 'avg'
12.4848 	EXP 	window1: blendMode = 'avg'
12.4931 	EXP 	window1: blendMode = 'avg'
12.5014 	EXP 	window1: blendMode = 'avg'
12.5098 	EXP 	window1: blendMode = 'avg'
12.5181 	EXP 	window1: blendMode = 'avg'
12.5264 	EXP 	window1: blendMode = 'avg'
12.5348 	EXP 	window1: blendMode = 'avg'
12.5431 	EXP 	window1: blendMode = 'avg'
