11.5256 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
12.0228 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x19A5FB90>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.0228 	EXP 	window1: recordFrameIntervals = False
12.1059 	EXP 	window1: recordFrameIntervals = True
12.1977 	EXP 	window1: recordFrameIntervals = False
13.0684 	EXP 	Set  sound=C
13.0922 	EXP 	Set  sound=A
13.0922 	EXP 	Sound  set volume 1.000
13.1151 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.41666667,  1.02407407]), texRes=128, units=u'norm', win=Window(...))
13.2007 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
13.2064 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
13.2135 	EXP 	Set  sound=reminder_da.wav
13.2136 	EXP 	Sound  set volume 1.000
13.2196 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press space when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
13.2250 	EXP 	Set  sound=reminder_1C.wav
13.2250 	EXP 	Sound  set volume 1.000
13.2278 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
13.2493 	EXP 	Set  sound=A
13.2493 	EXP 	Sound  set volume 1.000
13.2545 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34444444]), texRes=128, units=u'norm', win=Window(...))
13.2551 	EXP 	window1: blendMode = 'avg'
13.2813 	EXP 	instr7_text: autoDraw = True
13.2813 	EXP 	instr7_image: autoDraw = True
13.2816 	EXP 	window1: blendMode = 'avg'
13.2839 	EXP 	window1: blendMode = 'avg'
13.2897 	EXP 	window1: blendMode = 'avg'
13.2982 	EXP 	window1: blendMode = 'avg'
13.3064 	EXP 	window1: blendMode = 'avg'
13.3148 	EXP 	window1: blendMode = 'avg'
13.3231 	EXP 	window1: blendMode = 'avg'
13.3314 	EXP 	window1: blendMode = 'avg'
13.3397 	EXP 	window1: blendMode = 'avg'
13.3482 	EXP 	window1: blendMode = 'avg'
13.3564 	EXP 	window1: blendMode = 'avg'
13.3647 	EXP 	window1: blendMode = 'avg'
13.3731 	EXP 	window1: blendMode = 'avg'
13.3815 	EXP 	window1: blendMode = 'avg'
13.3898 	EXP 	window1: blendMode = 'avg'
13.3981 	EXP 	window1: blendMode = 'avg'
13.4064 	EXP 	window1: blendMode = 'avg'
13.4148 	EXP 	window1: blendMode = 'avg'
13.4232 	EXP 	window1: blendMode = 'avg'
13.4314 	EXP 	window1: blendMode = 'avg'
13.4398 	EXP 	window1: blendMode = 'avg'
13.4481 	EXP 	window1: blendMode = 'avg'
13.4564 	EXP 	window1: blendMode = 'avg'
13.4649 	EXP 	window1: blendMode = 'avg'
13.4732 	EXP 	window1: blendMode = 'avg'
13.4814 	EXP 	window1: blendMode = 'avg'
13.4898 	EXP 	window1: blendMode = 'avg'
13.4981 	EXP 	window1: blendMode = 'avg'
13.5064 	EXP 	window1: blendMode = 'avg'
13.5148 	EXP 	window1: blendMode = 'avg'
13.5232 	EXP 	window1: blendMode = 'avg'
13.5315 	EXP 	window1: blendMode = 'avg'
13.5398 	EXP 	window1: blendMode = 'avg'
13.5481 	EXP 	window1: blendMode = 'avg'
13.5565 	EXP 	window1: blendMode = 'avg'
13.5648 	EXP 	window1: blendMode = 'avg'
13.5731 	EXP 	window1: blendMode = 'avg'
13.5815 	EXP 	window1: blendMode = 'avg'
13.5898 	EXP 	window1: blendMode = 'avg'
13.5982 	EXP 	window1: blendMode = 'avg'
13.6065 	EXP 	window1: blendMode = 'avg'
13.6148 	EXP 	window1: blendMode = 'avg'
13.6232 	EXP 	window1: blendMode = 'avg'
13.6314 	EXP 	window1: blendMode = 'avg'
13.6398 	EXP 	window1: blendMode = 'avg'
13.6481 	EXP 	window1: blendMode = 'avg'
13.6565 	EXP 	window1: blendMode = 'avg'
13.6648 	EXP 	window1: blendMode = 'avg'
13.6731 	EXP 	window1: blendMode = 'avg'
13.6814 	EXP 	window1: blendMode = 'avg'
13.6898 	EXP 	window1: blendMode = 'avg'
13.6981 	EXP 	window1: blendMode = 'avg'
13.7065 	EXP 	window1: blendMode = 'avg'
13.7148 	EXP 	window1: blendMode = 'avg'
13.7231 	EXP 	window1: blendMode = 'avg'
13.7315 	EXP 	window1: blendMode = 'avg'
13.7398 	EXP 	window1: blendMode = 'avg'
13.7482 	EXP 	window1: blendMode = 'avg'
13.7565 	EXP 	window1: blendMode = 'avg'
13.7648 	EXP 	window1: blendMode = 'avg'
13.7731 	EXP 	window1: blendMode = 'avg'
13.7815 	EXP 	window1: blendMode = 'avg'
13.7898 	EXP 	window1: blendMode = 'avg'
13.7982 	EXP 	window1: blendMode = 'avg'
13.8065 	EXP 	window1: blendMode = 'avg'
13.8148 	EXP 	window1: blendMode = 'avg'
13.8232 	EXP 	window1: blendMode = 'avg'
13.8315 	EXP 	window1: blendMode = 'avg'
13.8398 	EXP 	window1: blendMode = 'avg'
13.8482 	EXP 	window1: blendMode = 'avg'
