"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"9598","alien.jpg","49","image-keyboard-response","0","9603","0.0-0.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","1","10099","0.0-1.0-0.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","2","10609","0.0-1.0-1.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","3","11119","0.0-1.0-2.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","4","11622","0.0-1.0-3.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","5","12129","0.0-1.0-4.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","6","12638","0.0-1.0-5.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","7","13138","0.0-1.0-6.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","8","13639","0.0-1.0-7.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","9","14139","0.0-1.0-8.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","10","14639","0.0-1.0-9.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","11","15139","0.0-1.0-10.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","12","15689","0.0-1.0-11.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","13","16189","0.0-1.0-12.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","14","16689","0.0-1.0-13.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","15","17199","0.0-1.0-14.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","16","17699","0.0-1.0-15.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","17","18210","0.0-1.0-16.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","18","18719","0.0-1.0-17.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","19","19220","0.0-1.0-18.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","20","19759","0.0-1.0-19.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","21","20260","0.0-1.0-20.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","22","20759","0.0-1.0-21.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","23","21260","0.0-1.0-22.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","24","21809","0.0-1.0-23.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","25","22320","0.0-1.0-24.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","26","22820","0.0-1.0-25.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","27","23330","0.0-1.0-26.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","28","23840","0.0-1.0-27.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","29","24340","0.0-1.0-28.0","",""
