"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"8006","alien.jpg","49","image-keyboard-response","0","8010","0.0-0.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","1","8571","0.0-1.0-0.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","2","9080","0.0-1.0-1.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","3","9601","0.0-1.0-2.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","4","10122","0.0-1.0-3.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","5","10641","0.0-1.0-4.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","6","11160","0.0-1.0-5.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","7","11671","0.0-1.0-6.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","8","12191","0.0-1.0-7.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","9","12711","0.0-1.0-8.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","10","13262","0.0-1.0-9.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","11","13771","0.0-1.0-10.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","12","14281","0.0-1.0-11.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","13","14801","0.0-1.0-12.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","14","15323","0.0-1.0-13.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","15","15841","0.0-1.0-14.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","16","16401","0.0-1.0-15.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","17","16911","0.0-1.0-16.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","18","17432","0.0-1.0-17.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","19","17951","0.0-1.0-18.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","20","18472","0.0-1.0-19.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","21","18982","0.0-1.0-20.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","22","19532","0.0-1.0-21.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","23","20041","0.0-1.0-22.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","24","20552","0.0-1.0-23.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","25","21062","0.0-1.0-24.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","26","21571","0.0-1.0-25.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","27","22082","0.0-1.0-26.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","28","22642","0.0-1.0-27.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","29","23152","0.0-1.0-28.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","30","23673","0.0-1.0-29.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","31","24193","0.0-1.0-30.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","32","24713","0.0-1.0-31.0","",""
