"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"15524","alien.jpg","49","image-keyboard-response","0","15528","0.0-0.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","1","16068","0.0-1.0-0.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","2","16567","0.0-1.0-1.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","3","17067","0.0-1.0-2.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","4","17570","0.0-1.0-3.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","5","18065","0.0-1.0-4.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","6","18577","0.0-1.0-5.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","7","19075","0.0-1.0-6.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","8","19587","0.0-1.0-7.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","9","20095","0.0-1.0-8.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","10","20597","0.0-1.0-9.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","11","21105","0.0-1.0-10.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","12","21656","0.0-1.0-11.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","13","22155","0.0-1.0-12.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","14","22656","0.0-1.0-13.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","15","23156","0.0-1.0-14.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","16","23697","0.0-1.0-15.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","17","24197","0.0-1.0-16.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","18","24707","0.0-1.0-17.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","19","25215","0.0-1.0-18.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","20","25717","0.0-1.0-19.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","21","26216","0.0-1.0-20.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","22","26717","0.0-1.0-21.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","23","27226","0.0-1.0-22.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","24","27777","0.0-1.0-23.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","25","28277","0.0-1.0-24.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","26","28787","0.0-1.0-25.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","27","29297","0.0-1.0-26.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","28","29836","0.0-1.0-27.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","29","30335","0.0-1.0-28.0","",""
