soundFile,trialnum,condition,word,location,repetition
3A.wav,289,S,1,1,25
3B.wav,290,S,1,2,25
3C.wav,291,S,1,3,25
1A.wav,292,S,2,1,25
1B.wav,293,S,2,2,25
1C.wav,294,S,2,3,25
4A.wav,295,S,3,1,25
4B.wav,296,S,3,2,25
4C.wav,297,S,3,3,25
3A.wav,298,S,1,1,26
3B.wav,299,S,1,2,26
3C.wav,300,S,1,3,26
2A.wav,301,S,4,1,25
2B.wav,302,S,4,2,25
2C.wav,303,S,4,3,25
1A.wav,304,S,2,1,26
1B.wav,305,S,2,2,26
1C.wav,306,S,2,3,26
4A.wav,307,S,3,1,26
4B.wav,308,S,3,2,26
4C.wav,309,S,3,3,26
3A.wav,310,S,1,1,27
3B.wav,311,S,1,2,27
3C.wav,312,S,1,3,27
pi.wav,265,R,0,1,1
ta.wav,266,R,0,2,1
da.wav,267,R,0,3,1
ta.wav,268,R,0,1,1
tu.wav,269,R,0,2,1
tu.wav,270,R,0,3,1
ba.wav,271,R,0,1,1
pu.wav,272,R,0,2,1
pa.wav,273,R,0,3,1
bi.wav,274,R,0,1,1
pu.wav,275,R,0,2,1
bu.wav,276,R,0,3,1
ti.wav,277,R,0,1,1
du.wav,278,R,0,2,1
tu.wav,279,R,0,3,1
du.wav,280,R,0,1,1
di.wav,281,R,0,2,1
bi.wav,282,R,0,3,1
ti.wav,283,R,0,1,1
di.wav,284,R,0,2,1
bi.wav,285,R,0,3,1
ba.wav,286,R,0,1,1
pi.wav,287,R,0,2,1
pi.wav,288,R,0,3,1
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
ba.wav,289,R,0,1,1
tu.wav,290,R,0,2,1
pi.wav,291,R,0,3,1
du.wav,292,R,0,1,1
ti.wav,293,R,0,2,1
bi.wav,294,R,0,3,1
pu.wav,295,R,0,1,1
di.wav,296,R,0,2,1
tu.wav,297,R,0,3,1
da.wav,298,R,0,1,1
da.wav,299,R,0,2,1
bi.wav,300,R,0,3,1
du.wav,301,R,0,1,1
bu.wav,302,R,0,2,1
pa.wav,303,R,0,3,1
ti.wav,304,R,0,1,1
pi.wav,305,R,0,2,1
pa.wav,306,R,0,3,1
ta.wav,307,R,0,1,1
pa.wav,308,R,0,2,1
bu.wav,309,R,0,3,1
ta.wav,310,R,0,1,1
bu.wav,311,R,0,2,1
da.wav,312,R,0,3,1
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
