12.8273 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
13.5680 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1FAA10F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5680 	EXP 	window1: recordFrameIntervals = False
13.6510 	EXP 	window1: recordFrameIntervals = True
13.7428 	EXP 	window1: recordFrameIntervals = False
13.8272 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
13.8324 	EXP 	Created image_15 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='image_15', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
14.7048 	EXP 	Set  sound=C
14.7099 	EXP 	Set  sound=reminder_pu.wav
14.7099 	EXP 	Sound  set volume 1.000
14.7127 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
14.7345 	EXP 	Set  sound=A
14.7345 	EXP 	Sound  set volume 1.000
14.7400 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
14.7617 	EXP 	Set  sound=A
14.7617 	EXP 	Sound  set volume 1.000
14.7684 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.196875  ,  0.48518519]), texRes=128, units=u'norm', win=Window(...))
14.7807 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
14.7838 	EXP 	Set  sound=reminder_2C.wav
14.7838 	EXP 	Sound  set volume 1.000
14.7845 	EXP 	window1: blendMode = 'avg'
14.7876 	EXP 	text_11: autoDraw = True
14.7876 	EXP 	image_15: autoDraw = True
14.7878 	EXP 	window1: blendMode = 'avg'
14.8349 	EXP 	window1: blendMode = 'avg'
14.8373 	EXP 	window1: blendMode = 'avg'
14.8432 	EXP 	window1: blendMode = 'avg'
14.8517 	EXP 	window1: blendMode = 'avg'
14.8599 	EXP 	window1: blendMode = 'avg'
14.8683 	EXP 	window1: blendMode = 'avg'
14.8766 	EXP 	window1: blendMode = 'avg'
14.8849 	EXP 	window1: blendMode = 'avg'
14.8933 	EXP 	window1: blendMode = 'avg'
14.9016 	EXP 	window1: blendMode = 'avg'
14.9100 	EXP 	window1: blendMode = 'avg'
14.9183 	EXP 	window1: blendMode = 'avg'
14.9266 	EXP 	window1: blendMode = 'avg'
14.9350 	EXP 	window1: blendMode = 'avg'
14.9434 	EXP 	window1: blendMode = 'avg'
14.9517 	EXP 	window1: blendMode = 'avg'
14.9599 	EXP 	window1: blendMode = 'avg'
14.9684 	EXP 	window1: blendMode = 'avg'
14.9766 	EXP 	window1: blendMode = 'avg'
14.9850 	EXP 	window1: blendMode = 'avg'
14.9933 	EXP 	window1: blendMode = 'avg'
15.0069 	EXP 	window1: blendMode = 'avg'
15.0144 	EXP 	window1: blendMode = 'avg'
15.0181 	EXP 	window1: blendMode = 'avg'
15.0265 	EXP 	window1: blendMode = 'avg'
15.0348 	EXP 	window1: blendMode = 'avg'
15.0431 	EXP 	window1: blendMode = 'avg'
15.0515 	EXP 	window1: blendMode = 'avg'
15.0598 	EXP 	window1: blendMode = 'avg'
15.0681 	EXP 	window1: blendMode = 'avg'
15.0766 	EXP 	window1: blendMode = 'avg'
15.0848 	EXP 	window1: blendMode = 'avg'
15.0932 	EXP 	window1: blendMode = 'avg'
15.1015 	EXP 	window1: blendMode = 'avg'
15.1098 	EXP 	window1: blendMode = 'avg'
15.1182 	EXP 	window1: blendMode = 'avg'
15.1265 	EXP 	window1: blendMode = 'avg'
15.1348 	EXP 	window1: blendMode = 'avg'
15.1431 	EXP 	window1: blendMode = 'avg'
15.1515 	EXP 	window1: blendMode = 'avg'
15.1599 	EXP 	window1: blendMode = 'avg'
15.1682 	EXP 	window1: blendMode = 'avg'
15.1765 	EXP 	window1: blendMode = 'avg'
15.1848 	EXP 	window1: blendMode = 'avg'
15.1932 	EXP 	window1: blendMode = 'avg'
15.2015 	EXP 	window1: blendMode = 'avg'
15.2098 	EXP 	window1: blendMode = 'avg'
15.2182 	EXP 	window1: blendMode = 'avg'
15.2265 	EXP 	window1: blendMode = 'avg'
15.2348 	EXP 	window1: blendMode = 'avg'
15.2433 	EXP 	window1: blendMode = 'avg'
15.2515 	EXP 	window1: blendMode = 'avg'
15.2598 	EXP 	window1: blendMode = 'avg'
15.2682 	EXP 	window1: blendMode = 'avg'
15.2765 	EXP 	window1: blendMode = 'avg'
15.2848 	EXP 	window1: blendMode = 'avg'
15.2932 	EXP 	window1: blendMode = 'avg'
15.3016 	EXP 	window1: blendMode = 'avg'
15.3099 	EXP 	window1: blendMode = 'avg'
15.3182 	EXP 	window1: blendMode = 'avg'
15.3266 	EXP 	window1: blendMode = 'avg'
15.3348 	EXP 	window1: blendMode = 'avg'
15.3432 	EXP 	window1: blendMode = 'avg'
15.3516 	EXP 	window1: blendMode = 'avg'
15.3598 	EXP 	window1: blendMode = 'avg'
15.3682 	EXP 	window1: blendMode = 'avg'
15.3765 	EXP 	window1: blendMode = 'avg'
15.3849 	EXP 	window1: blendMode = 'avg'
15.3933 	EXP 	window1: blendMode = 'avg'
15.4016 	EXP 	window1: blendMode = 'avg'
15.4099 	EXP 	window1: blendMode = 'avg'
15.4182 	EXP 	window1: blendMode = 'avg'
15.4265 	EXP 	window1: blendMode = 'avg'
15.4349 	EXP 	window1: blendMode = 'avg'
15.4432 	EXP 	window1: blendMode = 'avg'
15.4516 	EXP 	window1: blendMode = 'avg'
15.4599 	EXP 	window1: blendMode = 'avg'
15.4682 	EXP 	window1: blendMode = 'avg'
15.4766 	EXP 	window1: blendMode = 'avg'
15.4849 	EXP 	window1: blendMode = 'avg'
15.4932 	EXP 	window1: blendMode = 'avg'
15.5015 	EXP 	window1: blendMode = 'avg'
15.5100 	EXP 	window1: blendMode = 'avg'
15.5184 	EXP 	window1: blendMode = 'avg'
15.5266 	EXP 	window1: blendMode = 'avg'
15.5348 	EXP 	window1: blendMode = 'avg'
15.5432 	EXP 	window1: blendMode = 'avg'
15.5515 	EXP 	window1: blendMode = 'avg'
15.5599 	EXP 	window1: blendMode = 'avg'
15.5683 	EXP 	window1: blendMode = 'avg'
15.5766 	EXP 	window1: blendMode = 'avg'
15.5849 	EXP 	window1: blendMode = 'avg'
15.5932 	EXP 	window1: blendMode = 'avg'
15.6016 	EXP 	window1: blendMode = 'avg'
15.6099 	EXP 	window1: blendMode = 'avg'
15.6183 	EXP 	window1: blendMode = 'avg'
15.6265 	EXP 	window1: blendMode = 'avg'
15.6349 	EXP 	window1: blendMode = 'avg'
15.6432 	EXP 	window1: blendMode = 'avg'
15.6516 	EXP 	window1: blendMode = 'avg'
15.6599 	EXP 	window1: blendMode = 'avg'
15.6683 	EXP 	window1: blendMode = 'avg'
15.6766 	EXP 	window1: blendMode = 'avg'
15.6849 	EXP 	window1: blendMode = 'avg'
15.6932 	EXP 	window1: blendMode = 'avg'
15.7016 	EXP 	window1: blendMode = 'avg'
15.7100 	EXP 	window1: blendMode = 'avg'
15.7183 	EXP 	window1: blendMode = 'avg'
15.7266 	EXP 	window1: blendMode = 'avg'
15.7349 	EXP 	window1: blendMode = 'avg'
15.7432 	EXP 	window1: blendMode = 'avg'
15.7516 	EXP 	window1: blendMode = 'avg'
15.7599 	EXP 	window1: blendMode = 'avg'
15.7683 	EXP 	window1: blendMode = 'avg'
15.7766 	EXP 	window1: blendMode = 'avg'
15.7849 	EXP 	window1: blendMode = 'avg'
15.7933 	EXP 	window1: blendMode = 'avg'
15.8017 	EXP 	window1: blendMode = 'avg'
15.8100 	EXP 	window1: blendMode = 'avg'
15.8183 	EXP 	window1: blendMode = 'avg'
15.8266 	EXP 	window1: blendMode = 'avg'
15.8349 	EXP 	window1: blendMode = 'avg'
15.8433 	EXP 	window1: blendMode = 'avg'
15.8516 	EXP 	window1: blendMode = 'avg'
15.8599 	EXP 	window1: blendMode = 'avg'
15.8683 	EXP 	window1: blendMode = 'avg'
15.8767 	EXP 	window1: blendMode = 'avg'
15.8849 	EXP 	window1: blendMode = 'avg'
15.8933 	EXP 	window1: blendMode = 'avg'
15.9016 	EXP 	window1: blendMode = 'avg'
15.9099 	EXP 	window1: blendMode = 'avg'
15.9183 	EXP 	window1: blendMode = 'avg'
15.9266 	EXP 	window1: blendMode = 'avg'
15.9349 	EXP 	window1: blendMode = 'avg'
15.9433 	EXP 	window1: blendMode = 'avg'
15.9517 	EXP 	window1: blendMode = 'avg'
15.9600 	EXP 	window1: blendMode = 'avg'
15.9683 	EXP 	window1: blendMode = 'avg'
15.9767 	EXP 	window1: blendMode = 'avg'
15.9850 	EXP 	window1: blendMode = 'avg'
15.9933 	EXP 	window1: blendMode = 'avg'
16.0017 	EXP 	window1: blendMode = 'avg'
16.0100 	EXP 	window1: blendMode = 'avg'
16.0183 	EXP 	window1: blendMode = 'avg'
16.0267 	EXP 	window1: blendMode = 'avg'
16.0350 	EXP 	window1: blendMode = 'avg'
16.0433 	EXP 	window1: blendMode = 'avg'
16.0516 	EXP 	window1: blendMode = 'avg'
16.0600 	EXP 	window1: blendMode = 'avg'
16.0683 	EXP 	window1: blendMode = 'avg'
16.0766 	EXP 	window1: blendMode = 'avg'
16.0850 	EXP 	window1: blendMode = 'avg'
16.0933 	EXP 	window1: blendMode = 'avg'
16.1017 	EXP 	window1: blendMode = 'avg'
16.1100 	EXP 	window1: blendMode = 'avg'
16.1183 	EXP 	window1: blendMode = 'avg'
16.1267 	EXP 	window1: blendMode = 'avg'
16.1350 	EXP 	window1: blendMode = 'avg'
16.1433 	EXP 	window1: blendMode = 'avg'
16.1517 	EXP 	window1: blendMode = 'avg'
16.1600 	EXP 	window1: blendMode = 'avg'
16.1683 	EXP 	window1: blendMode = 'avg'
16.1767 	EXP 	window1: blendMode = 'avg'
16.1850 	EXP 	window1: blendMode = 'avg'
16.1933 	EXP 	window1: blendMode = 'avg'
16.2017 	EXP 	window1: blendMode = 'avg'
16.2100 	EXP 	window1: blendMode = 'avg'
16.2183 	EXP 	window1: blendMode = 'avg'
16.2267 	EXP 	window1: blendMode = 'avg'
16.2350 	EXP 	window1: blendMode = 'avg'
16.2433 	EXP 	window1: blendMode = 'avg'
16.2517 	EXP 	window1: blendMode = 'avg'
16.2600 	EXP 	window1: blendMode = 'avg'
16.2684 	EXP 	window1: blendMode = 'avg'
16.2767 	EXP 	window1: blendMode = 'avg'
16.2850 	EXP 	window1: blendMode = 'avg'
