"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","4A.wav",193,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"2","2B.wav",194,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"3","2C.wav",195,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"4","1C.wav",196,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"5","3B.wav",197,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"6","4C.wav",198,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"7","2B.wav",199,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"8","3A.wav",200,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"9","2A.wav",201,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"10","2C.wav",202,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"11","3A.wav",203,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"12","1B.wav",204,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"13","3C.wav",205,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"14","1C.wav",206,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"15","1A.wav",207,"R",0.166957701,"3",NA,"","du",2,"f001","1C","auditory"
"16","3B.wav",208,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"17","4B.wav",209,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"18","1B.wav",210,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"19","4A.wav",211,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"20","4C.wav",212,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"21","2A.wav",213,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"22","1A.wav",214,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"23","4B.wav",215,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"24","3C.wav",216,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"25","2C.wav",217,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"26","1C.wav",218,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"27","3A.wav",219,"R",0.116965196,"3",NA,"","du",2,"f001","1C","auditory"
"28","3B.wav",220,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"29","3C.wav",221,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"30","1A.wav",222,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"31","3B.wav",223,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"32","4A.wav",224,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"33","4C.wav",225,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"34","1B.wav",226,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"35","3A.wav",227,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"36","4C.wav",228,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"37","2C.wav",229,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"38","4B.wav",230,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"39","3C.wav",231,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"40","1A.wav",232,"R",0.367066813,"3",NA,"","du",2,"f001","1C","auditory"
"41","2A.wav",233,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"42","2A.wav",234,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"43","4B.wav",235,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"44","4A.wav",236,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
"45","1B.wav",237,"R",NA,"None",NA,"","du",2,"f001","1C","auditory"
