soundFile,trialnum,condition,word,location,repetition
pi.wav,193,S,1,1,17
tu.wav,194,S,1,2,17
bi.wav,195,S,1,3,17
bu.wav,196,S,4,1,17
pa.wav,197,S,4,2,17
da.wav,198,S,4,3,17
di.wav,199,S,2,1,17
ba.wav,200,S,2,2,17
pu.wav,201,S,2,3,17
ta.wav,202,S,3,1,17
ti.wav,203,S,3,2,17
du.wav,204,S,3,3,17
bu.wav,205,S,4,1,18
pa.wav,206,S,4,2,18
da.wav,207,S,4,3,18
pi.wav,208,S,1,1,18
tu.wav,209,S,1,2,18
bi.wav,210,S,1,3,18
di.wav,211,S,2,1,18
ba.wav,212,S,2,2,18
pu.wav,213,S,2,3,18
ta.wav,214,S,3,1,18
ti.wav,215,S,3,2,18
du.wav,216,S,3,3,18
