soundFile,trialnum,condition,word,location,repetition
bu.wav,313,S,4,1,26
pa.wav,314,S,4,2,26
da.wav,315,S,4,3,26
di.wav,316,S,2,1,27
ba.wav,317,S,2,2,27
pu.wav,318,S,2,3,27
bu.wav,319,S,4,1,27
pa.wav,320,S,4,2,27
da.wav,321,S,4,3,27
ta.wav,322,S,3,1,27
ti.wav,323,S,3,2,27
du.wav,324,S,3,3,27
pi.wav,325,S,1,1,28
tu.wav,326,S,1,2,28
bi.wav,327,S,1,3,28
ta.wav,328,S,3,1,28
ti.wav,329,S,3,2,28
du.wav,330,S,3,3,28
pi.wav,331,S,1,1,29
tu.wav,332,S,1,2,29
bi.wav,333,S,1,3,29
bu.wav,334,S,4,1,28
pa.wav,335,S,4,2,28
da.wav,336,S,4,3,28
di.wav,337,S,2,1,28
ba.wav,338,S,2,2,28
pu.wav,339,S,2,3,28
ta.wav,340,S,3,1,29
ti.wav,341,S,3,2,29
du.wav,342,S,3,3,29
pi.wav,343,S,1,1,30
tu.wav,344,S,1,2,30
bi.wav,345,S,1,3,30
bu.wav,346,S,4,1,29
pa.wav,347,S,4,2,29
da.wav,348,S,4,3,29
di.wav,349,S,2,1,29
ba.wav,350,S,2,2,29
pu.wav,351,S,2,3,29
bu.wav,352,S,4,1,30
pa.wav,353,S,4,2,30
da.wav,354,S,4,3,30
pi.wav,355,S,1,1,31
tu.wav,356,S,1,2,31
bi.wav,357,S,1,3,31
ta.wav,358,S,3,1,30
ti.wav,359,S,3,2,30
du.wav,360,S,3,3,30
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
silence.wav,0,B,0,0,0
di.wav,361,S,2,1,30
ba.wav,362,S,2,2,30
pu.wav,363,S,2,3,30
pi.wav,364,S,1,1,32
tu.wav,365,S,1,2,32
bi.wav,366,S,1,3,32
bu.wav,367,S,4,1,31
pa.wav,368,S,4,2,31
da.wav,369,S,4,3,31
ta.wav,370,S,3,1,31
ti.wav,371,S,3,2,31
du.wav,372,S,3,3,31
di.wav,373,S,2,1,31
ba.wav,374,S,2,2,31
pu.wav,375,S,2,3,31
bu.wav,376,S,4,1,32
pa.wav,377,S,4,2,32
da.wav,378,S,4,3,32
ta.wav,382,S,3,1,32
ti.wav,383,S,3,2,32
du.wav,384,S,3,3,32
di.wav,388,S,2,1,32
ba.wav,389,S,2,2,32
pu.wav,390,S,2,3,32
